Provider ID,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Label
20001,ANCHORAGE,AK,99508,ANCHORAGE,9075622211,Sepsis Care,SEP_1,
20001,ANCHORAGE,AK,99508,ANCHORAGE,9075622211,Blood Clot Prevention and Treatment,VTE_6,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,EDV,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,ED_1b,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,ED_2b,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Preventive Care,IMM_2,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,OP_18b,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,OP_18c,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Heart Attack or Chest Pain,OP_2,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,OP_22,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Emergency Department,OP_23,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Colonoscopy care,OP_29,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Colonoscopy care,OP_30,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Cataract surgery outcome,OP_31,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Cancer care,OP_33,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Heart Attack or Chest Pain,OP_3b,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Heart Attack or Chest Pain,OP_5,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Pregnancy and Delivery Care,PC_01,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Sepsis Care,SEP_1,
20006,PALMER,AK,99645,MATANUSKA-SUSITNA,9078616000,Blood Clot Prevention and Treatment,VTE_6,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,EDV,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,ED_1b,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,ED_2b,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Preventive Care,IMM_2,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,OP_18b,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,OP_18c,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Heart Attack or Chest Pain,OP_2,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,OP_22,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Emergency Department,OP_23,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Colonoscopy care,OP_29,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Colonoscopy care,OP_30,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Cataract surgery outcome,OP_31,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Cancer care,OP_33,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Heart Attack or Chest Pain,OP_3b,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Heart Attack or Chest Pain,OP_5,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Pregnancy and Delivery Care,PC_01,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Sepsis Care,SEP_1,
20008,JUNEAU,AK,99801,JUNEAU,9077968900,Blood Clot Prevention and Treatment,VTE_6,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,EDV,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,ED_1b,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,ED_2b,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Preventive Care,IMM_2,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,OP_18b,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,OP_18c,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Heart Attack or Chest Pain,OP_2,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,OP_22,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Emergency Department,OP_23,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Colonoscopy care,OP_29,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Colonoscopy care,OP_30,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Cataract surgery outcome,OP_31,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Cancer care,OP_33,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Heart Attack or Chest Pain,OP_3b,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Heart Attack or Chest Pain,OP_5,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Pregnancy and Delivery Care,PC_01,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Sepsis Care,SEP_1,
20012,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Blood Clot Prevention and Treatment,VTE_6,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,EDV,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,ED_1b,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,ED_2b,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Preventive Care,IMM_2,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,OP_18b,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,OP_18c,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Heart Attack or Chest Pain,OP_2,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,OP_22,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Emergency Department,OP_23,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Colonoscopy care,OP_29,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Colonoscopy care,OP_30,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Cataract surgery outcome,OP_31,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Cancer care,OP_33,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Heart Attack or Chest Pain,OP_3b,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Heart Attack or Chest Pain,OP_5,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Pregnancy and Delivery Care,PC_01,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Sepsis Care,SEP_1,
20017,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Blood Clot Prevention and Treatment,VTE_6,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,EDV,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,ED_1b,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,ED_2b,
20018,BETHEL,AK,99559,BETHEL,9075436300,Preventive Care,IMM_2,
20018,BETHEL,AK,99559,BETHEL,9075436300,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,OP_18b,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,OP_18c,
20018,BETHEL,AK,99559,BETHEL,9075436300,Heart Attack or Chest Pain,OP_2,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,OP_22,
20018,BETHEL,AK,99559,BETHEL,9075436300,Emergency Department,OP_23,
20018,BETHEL,AK,99559,BETHEL,9075436300,Colonoscopy care,OP_29,
20018,BETHEL,AK,99559,BETHEL,9075436300,Colonoscopy care,OP_30,
20018,BETHEL,AK,99559,BETHEL,9075436300,Cataract surgery outcome,OP_31,
20018,BETHEL,AK,99559,BETHEL,9075436300,Cancer care,OP_33,
20018,BETHEL,AK,99559,BETHEL,9075436300,Heart Attack or Chest Pain,OP_3b,
20018,BETHEL,AK,99559,BETHEL,9075436300,Heart Attack or Chest Pain,OP_5,
20018,BETHEL,AK,99559,BETHEL,9075436300,Pregnancy and Delivery Care,PC_01,
20018,BETHEL,AK,99559,BETHEL,9075436300,Sepsis Care,SEP_1,
20018,BETHEL,AK,99559,BETHEL,9075436300,Blood Clot Prevention and Treatment,VTE_6,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,EDV,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,ED_1b,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,ED_2b,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Preventive Care,IMM_2,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,OP_18b,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,OP_18c,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Heart Attack or Chest Pain,OP_2,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,OP_22,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Emergency Department,OP_23,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Colonoscopy care,OP_29,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Colonoscopy care,OP_30,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Cataract surgery outcome,OP_31,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Cancer care,OP_33,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Heart Attack or Chest Pain,OP_3b,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Heart Attack or Chest Pain,OP_5,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Pregnancy and Delivery Care,PC_01,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Sepsis Care,SEP_1,
20024,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Blood Clot Prevention and Treatment,VTE_6,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,EDV,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,ED_1b,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,ED_2b,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Preventive Care,IMM_2,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,OP_18b,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,OP_18c,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Heart Attack or Chest Pain,OP_2,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,OP_22,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Emergency Department,OP_23,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Colonoscopy care,OP_29,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Colonoscopy care,OP_30,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Cataract surgery outcome,OP_31,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Cancer care,OP_33,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Heart Attack or Chest Pain,OP_3b,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Heart Attack or Chest Pain,OP_5,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Pregnancy and Delivery Care,PC_01,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Sepsis Care,SEP_1,
20026,ANCHORAGE,AK,99508,ANCHORAGE,9077293971,Blood Clot Prevention and Treatment,VTE_6,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,EDV,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,ED_1b,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,ED_2b,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Preventive Care,IMM_2,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,OP_18b,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,OP_18c,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Heart Attack or Chest Pain,OP_2,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,OP_22,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Emergency Department,OP_23,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Colonoscopy care,OP_29,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Colonoscopy care,OP_30,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Cataract surgery outcome,OP_31,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Cancer care,OP_33,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Heart Attack or Chest Pain,OP_3b,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Heart Attack or Chest Pain,OP_5,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Pregnancy and Delivery Care,PC_01,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Sepsis Care,SEP_1,
21301,VALDEZ,AK,99686,VALDEZ-CORDOVA,9078352249,Blood Clot Prevention and Treatment,VTE_6,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,EDV,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,ED_1b,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,ED_2b,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Preventive Care,IMM_2,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,OP_18b,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,OP_18c,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Heart Attack or Chest Pain,OP_2,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,OP_22,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Emergency Department,OP_23,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Colonoscopy care,OP_29,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Colonoscopy care,OP_30,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Cataract surgery outcome,OP_31,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Cancer care,OP_33,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Heart Attack or Chest Pain,OP_3b,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Heart Attack or Chest Pain,OP_5,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Pregnancy and Delivery Care,PC_01,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Sepsis Care,SEP_1,
21302,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Blood Clot Prevention and Treatment,VTE_6,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,EDV,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,ED_1b,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,ED_2b,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Preventive Care,IMM_2,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,OP_18b,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,OP_18c,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Heart Attack or Chest Pain,OP_2,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,OP_22,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Emergency Department,OP_23,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Colonoscopy care,OP_29,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Colonoscopy care,OP_30,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Cataract surgery outcome,OP_31,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Cancer care,OP_33,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Heart Attack or Chest Pain,OP_3b,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Heart Attack or Chest Pain,OP_5,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Pregnancy and Delivery Care,PC_01,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Sepsis Care,SEP_1,
21303,SITKA,AK,99835,SITKA BOROUGH,9077473241,Blood Clot Prevention and Treatment,VTE_6,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,EDV,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,ED_1b,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,ED_2b,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Preventive Care,IMM_2,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,OP_18b,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,OP_18c,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Heart Attack or Chest Pain,OP_2,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,OP_22,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Emergency Department,OP_23,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Colonoscopy care,OP_29,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Colonoscopy care,OP_30,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Cataract surgery outcome,OP_31,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Cancer care,OP_33,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Heart Attack or Chest Pain,OP_3b,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Heart Attack or Chest Pain,OP_5,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Pregnancy and Delivery Care,PC_01,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Sepsis Care,SEP_1,
21304,PETERSBURG,AK,99833,PETERSBURG BOROUGH,9077724291,Blood Clot Prevention and Treatment,VTE_6,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,EDV,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,ED_1b,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,ED_2b,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Preventive Care,IMM_2,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,OP_18b,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,OP_18c,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Heart Attack or Chest Pain,OP_2,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,OP_22,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Emergency Department,OP_23,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Colonoscopy care,OP_29,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Colonoscopy care,OP_30,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Cataract surgery outcome,OP_31,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Cancer care,OP_33,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Heart Attack or Chest Pain,OP_3b,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Heart Attack or Chest Pain,OP_5,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Pregnancy and Delivery Care,PC_01,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Sepsis Care,SEP_1,
21305,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,9078747000,Blood Clot Prevention and Treatment,VTE_6,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,EDV,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,ED_1b,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,ED_2b,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Preventive Care,IMM_2,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,OP_18b,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,OP_18c,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Heart Attack or Chest Pain,OP_2,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,OP_22,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Emergency Department,OP_23,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Colonoscopy care,OP_29,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Colonoscopy care,OP_30,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Cataract surgery outcome,OP_31,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Cancer care,OP_33,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Heart Attack or Chest Pain,OP_3b,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Heart Attack or Chest Pain,OP_5,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Pregnancy and Delivery Care,PC_01,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Sepsis Care,SEP_1,
21306,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,9074869592,Blood Clot Prevention and Treatment,VTE_6,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,EDV,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,ED_1b,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,ED_2b,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Preventive Care,IMM_2,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,OP_18b,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,OP_18c,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Heart Attack or Chest Pain,OP_2,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,OP_22,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Emergency Department,OP_23,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Colonoscopy care,OP_29,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Colonoscopy care,OP_30,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Cataract surgery outcome,OP_31,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Cancer care,OP_33,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Heart Attack or Chest Pain,OP_3b,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Heart Attack or Chest Pain,OP_5,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Pregnancy and Delivery Care,PC_01,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Sepsis Care,SEP_1,
21307,CORDOVA,AK,99574,VALDEZ-CORDOVA,9074248000,Blood Clot Prevention and Treatment,VTE_6,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,EDV,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,ED_1b,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,ED_2b,
21308,NOME,AK,99762,NOME,9074433311,Preventive Care,IMM_2,
21308,NOME,AK,99762,NOME,9074433311,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,OP_18b,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,OP_18c,
21308,NOME,AK,99762,NOME,9074433311,Heart Attack or Chest Pain,OP_2,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,OP_22,
21308,NOME,AK,99762,NOME,9074433311,Emergency Department,OP_23,
21308,NOME,AK,99762,NOME,9074433311,Colonoscopy care,OP_29,
21308,NOME,AK,99762,NOME,9074433311,Colonoscopy care,OP_30,
21308,NOME,AK,99762,NOME,9074433311,Cataract surgery outcome,OP_31,
21308,NOME,AK,99762,NOME,9074433311,Cancer care,OP_33,
